Student_ID,Score_ID,High_School_GPA,SAT_Score
S03097,3097,3.53,1465
S03098,3098,3.38,1119
S03099,3099,2.65,1457
S03100,3100,3.09,1293
S03101,3101,2.29,1094
S03102,3102,2.91,1308
S03103,3103,3.76,1370
S03104,3104,2.84,1246
S03105,3105,3.68,1361
S03106,3106,3.18,960
S03107,3107,2.38,1065
S03108,3108,3.16,1571
S03109,3109,3.01,1050
S03110,3110,2.8,1010
S03111,3111,2.24,1387
S03112,3112,2.83,1448
S03113,3113,2.15,902
S03114,3114,2.2,1382
S03115,3115,2.83,912
S03116,3116,2.61,1061
S03117,3117,3.85,1243
S03118,3118,2.75,1348
S03119,3119,3.52,1231
S03120,3120,3.06,1163
S03121,3121,3.41,982
S03122,3122,2.52,1233
S03123,3123,3.88,1279
S03124,3124,3.06,1118
S03125,3125,3.66,1557
S03126,3126,2.73,1353
S03127,3127,2.2,1572
S03128,3128,3.35,988
S03129,3129,2.02,1232
S03130,3130,2.95,1209
S03131,3131,2.39,1319
S03132,3132,3.25,1508
S03133,3133,3.96,1253
S03134,3134,2.93,999
S03135,3135,3.63,1044
S03136,3136,3.02,909
S03137,3137,2.99,943
S03138,3138,3.86,1285
S03139,3139,3.78,1394
S03140,3140,3.57,1392
S03141,3141,2.59,1068
S03142,3142,3.09,1541
S03143,3143,2.45,1430
S03144,3144,2.89,1235
S03145,3145,2.97,1412
S03146,3146,3.66,1029
S03147,3147,3.79,1438
S03148,3148,2.83,1413
S03149,3149,2.04,1149
S03150,3150,3.72,1037
S03151,3151,2.35,1174
S03152,3152,3.24,1363
S03153,3153,2.05,1040
S03154,3154,2.8,1155
S03155,3155,3.97,1355
S03156,3156,2.2,1333
S03157,3157,2.85,1506
S03158,3158,2.61,1072
S03159,3159,3.81,1372
S03160,3160,3.74,1322
S03161,3161,2.48,1338
S03162,3162,2.16,956
S03163,3163,3.25,1397
S03164,3164,2.67,1513
S03165,3165,3.34,1068
S03166,3166,2.06,1481
S03167,3167,2.27,1460
S03168,3168,3.37,1327
S03169,3169,2.42,1318
S03170,3170,3.72,1246
S03171,3171,2.12,1416
S03172,3172,2.43,1354
S03173,3173,4,1101
S03174,3174,2.87,1078
S03175,3175,3.41,956
S03176,3176,2.37,1597
S03177,3177,3.22,1503
S03178,3178,3.45,1400
S03179,3179,2.63,1011
S03180,3180,3.66,1047
S03181,3181,3.21,1277
S03182,3182,2.78,1247
S03183,3183,3.12,1257
S03184,3184,3.15,955
S03185,3185,2.33,1215
S03186,3186,2.81,1084
S03187,3187,2.69,953
S03188,3188,2.8,936
S03189,3189,3.52,1169
S03190,3190,2.97,1407
S03191,3191,3.88,1127
S03192,3192,2.59,1327
S03193,3193,2.83,900
S03194,3194,3.57,922
S03195,3195,3.09,1402
S03196,3196,3.09,1347
S03197,3197,2.11,1395
S03198,3198,2.8,1324
S03199,3199,2.54,1599
S03200,3200,4,917
S03201,3201,2.62,1344
S03202,3202,3.77,1460
S03203,3203,3.35,1458
S03204,3204,2.68,1526
S03205,3205,3.09,938
S03206,3206,3.68,1109
S03207,3207,3.77,1110
S03208,3208,2.32,1464
S03209,3209,2.68,1180
S03210,3210,2.67,1032
S03211,3211,2.08,1348
S03212,3212,3.2,1163
S03213,3213,3.71,1010
S03214,3214,2.76,1454
S03215,3215,3.48,1137
S03216,3216,3.26,1356
S03217,3217,2.75,1415
S03218,3218,2.28,1072
S03219,3219,3.42,1092
S03220,3220,3.71,1414
S03221,3221,3.37,1467
S03222,3222,2.04,1308
S03223,3223,2.43,1587
S03224,3224,2.14,1527
S03225,3225,3.14,983
S03226,3226,3.51,1570
S03227,3227,2.22,979
S03228,3228,3.68,1477
S03229,3229,3.11,1108
S03230,3230,3.38,1421
S03231,3231,3.94,1098
S03232,3232,2.17,1470
S03233,3233,3.8,1133
S03234,3234,2.25,1143
S03235,3235,2.79,1292
S03236,3236,3.7,1465
S03237,3237,3.81,1345
S03238,3238,3.01,1292
S03239,3239,3.19,908
S03240,3240,3.42,1512
S03241,3241,3.67,1052
S03242,3242,2.24,1009
S03243,3243,3.62,1165
S03244,3244,2.96,1272
S03245,3245,2.9,1051
S03246,3246,2.85,1494
S03247,3247,3.02,1314
S03248,3248,3.89,1545
S03249,3249,3.1,1225
S03250,3250,3.91,1571
S03251,3251,2.36,1450
S03252,3252,3.45,1075
S03253,3253,3.62,1424
S03254,3254,3.36,1214
S03255,3255,3.21,966
S03256,3256,3.13,1452
S03257,3257,3.72,1083
S03258,3258,3.64,934
S03259,3259,2.24,1404
S03260,3260,3.7,975
S03261,3261,2.83,1371
S03262,3262,2.51,1481
S03263,3263,3.74,1422
S03264,3264,2.86,1182
S03265,3265,3.62,1435
S03266,3266,2.53,1173
S03267,3267,2.01,1438
S03268,3268,2.99,953
S03269,3269,2.2,954
S03270,3270,3.51,1176
S03271,3271,2.55,1342
S03272,3272,2.89,1317
S03273,3273,2.17,1531
S03274,3274,2.57,1124
S03275,3275,3.56,1469
S03276,3276,2.3,1154
S03277,3277,3.29,1075
S03278,3278,3.83,1465
S03279,3279,3.36,1045
S03280,3280,3.62,1563
S03281,3281,2.22,1284
S03282,3282,2.5,1161
S03283,3283,3.79,1430
S03284,3284,3.43,1270
S03285,3285,3.28,1582
S03286,3286,3.33,1096
S03287,3287,2.83,1484
S03288,3288,2.09,1496
S03289,3289,3.57,1183
S03290,3290,3.36,1201
S03291,3291,2.95,1031
S03292,3292,3.8,1019
S03293,3293,2.67,1035
S03294,3294,2.59,1527
S03295,3295,3.75,1472
S03296,3296,3.59,1428
S03297,3297,3.03,933
S03298,3298,2.26,1431
S03299,3299,2.43,1107
S03300,3300,3.31,1573
S03301,3301,2.77,1198
S03302,3302,3.67,1421
S03303,3303,3.9,993
S03304,3304,3.61,1313
S03305,3305,2.76,1270
S03306,3306,3.58,1308
S03307,3307,2.7,1282
S03308,3308,2.33,1340
S03309,3309,2.07,1346
S03310,3310,2.77,1518
S03311,3311,3.81,1516
S03312,3312,2.48,970
S03313,3313,2.41,983
S03314,3314,3.94,1108
S03315,3315,2.05,1158
S03316,3316,3.57,1138
S03317,3317,2.64,1201
S03318,3318,2.07,1131
S03319,3319,3.84,1181
S03320,3320,2.28,1293
S03321,3321,3.1,1317
S03322,3322,2.55,1105
S03323,3323,2.13,1163
S03324,3324,2.1,1210
S03325,3325,2.23,1596
S03326,3326,2.14,1525
S03327,3327,3.52,978
S03328,3328,2.97,1241
S03329,3329,2.69,1461
S03330,3330,2.84,994
S03331,3331,3.86,1250
S03332,3332,3.82,961
S03333,3333,3.43,1041
S03334,3334,3.77,1010
S03335,3335,2.64,1515
S03336,3336,2.76,1426
S03337,3337,3.23,1570
S03338,3338,3.25,1056
S03339,3339,2.96,1438
S03340,3340,2.8,1496
S03341,3341,3.97,908
S03342,3342,3.64,1175
S03343,3343,2.87,1126
S03344,3344,3.45,1085
S03345,3345,2.54,1490
S03346,3346,2.2,1115
S03347,3347,2.7,1332
S03348,3348,2.81,1468
S03349,3349,2.03,1555
S03350,3350,3.63,1255
S03351,3351,2.72,1291
S03352,3352,3.16,1478
S03353,3353,2.15,1174
S03354,3354,2.35,1393
S03355,3355,3.78,1516
S03356,3356,3.22,1350
S03357,3357,3.9,1319
S03358,3358,4,1599
S03359,3359,2.74,1063
S03360,3360,2.6,1462
S03361,3361,3.72,1537
S03362,3362,4,1491
S03363,3363,3.26,1082
S03364,3364,3.59,1209
S03365,3365,3.56,916
S03366,3366,2.71,1345
S03367,3367,3.15,1069
S03368,3368,3.67,1179
S03369,3369,3.38,1239
S03370,3370,2.04,1418
S03371,3371,2.67,910
S03372,3372,2.29,1423
S03373,3373,2.47,1521
S03374,3374,3.81,1032
S03375,3375,2.07,1539
S03376,3376,2.44,1047
S03377,3377,2.62,1465
S03378,3378,3.23,978
S03379,3379,3.07,1245
S03380,3380,2.44,1508
S03381,3381,2.33,1148
S03382,3382,2.47,1538
S03383,3383,3.01,1441
S03384,3384,2.54,923
S03385,3385,3.9,1370
S03386,3386,2.93,1100
S03387,3387,2.12,1030
S03388,3388,3.46,1533
S03389,3389,2.66,1255
S03390,3390,3.31,1049
S03391,3391,2.56,1425
S03392,3392,3.14,1203
S03393,3393,3.54,1440
S03394,3394,3.86,949
S03395,3395,2.52,1363
S03396,3396,2.67,1139
S03397,3397,2.93,1381
S03398,3398,3.85,1354
S03399,3399,3.8,1182
S03400,3400,2.18,1234
S03401,3401,2.26,1251
S03402,3402,2.99,1567
S03403,3403,2.21,1548
S03404,3404,2.69,1226
S03405,3405,2.3,1235
S03406,3406,3.27,1565
S03407,3407,3.9,980
S03408,3408,3.99,986
S03409,3409,2.75,1157
S03410,3410,3.2,1084
S03411,3411,3.71,1591
S03412,3412,2.23,1597
S03413,3413,3.38,1022
S03414,3414,2.82,995
S03415,3415,2.41,1504
S03416,3416,2.81,1414
S03417,3417,2.15,1342
S03418,3418,3.39,1413
S03419,3419,2.51,1270
S03420,3420,2.62,1204
S03421,3421,2.24,1256
S03422,3422,3.73,1047
S03423,3423,2.99,1184
S03424,3424,3.14,1556
S03425,3425,3.14,1161
S03426,3426,2.82,1473
S03427,3427,2.39,1390
S03428,3428,3.49,930
S03429,3429,2.25,1167
S03430,3430,2.21,911
S03431,3431,3.42,1090
S03432,3432,2.42,1299
S03433,3433,2.61,1436
S03434,3434,2.95,990
S03435,3435,2.9,1499
S03436,3436,3.42,1400
S03437,3437,3.25,1200
S03438,3438,3.29,1010
S03439,3439,3.43,979
S03440,3440,2.59,1551
S03441,3441,2.64,1332
S03442,3442,2.88,1316
S03443,3443,2.61,1113
S03444,3444,3.97,1346
S03445,3445,3.63,917
S03446,3446,2.33,953
S03447,3447,2.01,1508
S03448,3448,2.09,1139
S03449,3449,2.49,1317
S03450,3450,2.23,1385
S03451,3451,3.07,1343
S03452,3452,3.72,1465
S03453,3453,3.47,1498
S03454,3454,2.43,1022
S03455,3455,2.8,1319
S03456,3456,3.02,1465
S03457,3457,3.62,1115
S03458,3458,3.68,1319
S03459,3459,3.82,1450
S03460,3460,3.02,1127
S03461,3461,3.39,1136
S03462,3462,2.22,1543
S03463,3463,3.13,1229
S03464,3464,2.5,1368
S03465,3465,2.86,1579
S03466,3466,3.27,1386
S03467,3467,2.51,1448
S03468,3468,2.1,1478
S03469,3469,2.02,1522
S03470,3470,2.04,1314
S03471,3471,2.02,1118
S03472,3472,2.22,1280
S03473,3473,2.48,986
S03474,3474,2.44,1360
S03475,3475,3.97,1310
S03476,3476,2.61,1590
S03477,3477,2.25,1424
S03478,3478,3.09,1346
S03479,3479,3.72,1199
S03480,3480,3.36,1307
S03481,3481,2.59,1536
S03482,3482,3.12,1274
S03483,3483,3.43,1132
S03484,3484,3.46,1537
S03485,3485,3.33,1549
S03486,3486,3.74,948
S03487,3487,3.74,1085
S03488,3488,3.16,1104
S03489,3489,2.86,977
S03490,3490,3.28,1380
S03491,3491,3.64,1285
S03492,3492,2.01,1093
S03493,3493,3.98,1002
S03494,3494,2.37,1516
S03495,3495,2.94,1275
S03496,3496,3.74,1186
S03497,3497,2.45,1381
S03498,3498,2.95,1149
S03499,3499,2.27,1100
S03500,3500,2.79,1435
S03501,3501,2.35,1360
S03502,3502,2.73,1199
S03503,3503,2.75,1377
S03504,3504,3.99,982
S03505,3505,3.99,1357
S03506,3506,2.23,1590
S03507,3507,3.45,1197
S03508,3508,2.1,1263
S03509,3509,2.06,939
S03510,3510,2.21,1524
S03511,3511,3.93,1239
S03512,3512,3.88,1415
S03513,3513,2.39,1007
S03514,3514,2.32,1215
S03515,3515,2.48,1013
S03516,3516,3.03,1066
S03517,3517,3.14,1160
S03518,3518,2.44,1517
S03519,3519,3.51,1123
S03520,3520,2.62,1161
S03521,3521,3.84,1150
S03522,3522,3.31,1425
S03523,3523,2.87,1025
S03524,3524,3.58,1105
S03525,3525,3.64,1039
S03526,3526,2.58,961
S03527,3527,2.68,1182
S03528,3528,3.87,953
S03529,3529,2.33,1245
S03530,3530,2.08,1423
S03531,3531,2.91,1035
S03532,3532,3.6,1229
S03533,3533,3.54,1043
S03534,3534,3.84,1335
S03535,3535,3.07,1181
S03536,3536,2.2,1035
S03537,3537,3.18,1388
S03538,3538,3.56,1300
S03539,3539,2.19,1348
S03540,3540,2.35,1534
S03541,3541,2.02,1527
S03542,3542,3.19,1568
S03543,3543,3.77,1169
S03544,3544,3.34,916
S03545,3545,3.96,1168
S03546,3546,2.13,1381
S03547,3547,3.81,1118
S03548,3548,3.63,1218
S03549,3549,2.63,1137
S03550,3550,3.95,1444
S03551,3551,2.58,1184
S03552,3552,3.78,936
S03553,3553,3.76,1002
S03554,3554,3.52,1329
S03555,3555,3.13,1553
S03556,3556,2.24,1138
S03557,3557,3.06,1544
S03558,3558,2.71,1024
S03559,3559,3.58,1464
S03560,3560,3.52,1499
S03561,3561,3.82,1509
S03562,3562,2.03,1506
S03563,3563,3.62,1087
S03564,3564,3.88,1155
S03565,3565,3.58,1484
S03566,3566,2.26,1429
S03567,3567,2.16,1575
S03568,3568,2.04,1291
S03569,3569,3.26,1557
S03570,3570,3.26,1367
S03571,3571,3.97,1152
S03572,3572,2.8,1571
S03573,3573,2.66,1460
S03574,3574,3.25,1075
S03575,3575,3.65,1365
S03576,3576,3.87,1476
S03577,3577,3.61,1188
S03578,3578,2.85,949
S03579,3579,3.27,903
S03580,3580,3.71,1530
S03581,3581,2.98,1399
S03582,3582,2.43,1575
S03583,3583,2.34,1122
S03584,3584,2,1567
S03585,3585,3.44,1161
S03586,3586,2.22,1584
S03587,3587,2.49,1434
S03588,3588,2.6,1275
S03589,3589,3.12,960
S03590,3590,2.8,1255
S03591,3591,3.35,1545
S03592,3592,2.11,923
S03593,3593,2.25,1192
S03594,3594,3,1456
S03595,3595,2.67,1590
S03596,3596,2.59,1255
S03597,3597,2.13,1474
S03598,3598,3.79,928
S03599,3599,3.38,1256
S03600,3600,2.24,1264
S03601,3601,2.13,1507
S03602,3602,3.95,1308
S03603,3603,3.36,1165
S03604,3604,2.83,1190
S03605,3605,3.4,1466
S03606,3606,3.51,1052
S03607,3607,3.56,1118
S03608,3608,2.96,1072
S03609,3609,2.86,1507
S03610,3610,2.02,1534
S03611,3611,3.85,911
S03612,3612,3.21,1415
S03613,3613,2.41,1261
S03614,3614,3.84,1478
S03615,3615,3.83,1556
S03616,3616,3.98,1376
S03617,3617,3.75,1476
S03618,3618,4,981
S03619,3619,2.49,1516
S03620,3620,3.68,1592
S03621,3621,3.65,1239
S03622,3622,2.46,1340
S03623,3623,2.2,1516
S03624,3624,3.96,1125
S03625,3625,2.59,1270
S03626,3626,3.74,927
S03627,3627,2.01,915
S03628,3628,2.04,1176
S03629,3629,2.93,1232
S03630,3630,2.48,1382
S03631,3631,3.38,1465
S03632,3632,3.13,1187
S03633,3633,2.15,1013
S03634,3634,2.33,937
S03635,3635,2.78,1353
S03636,3636,2.37,1065
S03637,3637,3.58,1593
S03638,3638,2.83,1104
S03639,3639,2.19,1144
S03640,3640,2.97,1232
S03641,3641,2.18,1295
S03642,3642,2.26,1406
S03643,3643,2.48,1020
S03644,3644,3.72,1158
S03645,3645,3.85,1309
S03646,3646,3.65,1209
S03647,3647,2.67,967
S03648,3648,2.54,1013
S03649,3649,3.1,1119
S03650,3650,3.44,1119
S03651,3651,3.99,1372
S03652,3652,2.26,1285
S03653,3653,2.1,1197
S03654,3654,3.39,1505
S03655,3655,3.66,1152
S03656,3656,3.69,1304
S03657,3657,3.36,1391
S03658,3658,3.91,1256
S03659,3659,3.02,1327
S03660,3660,3.83,1114
S03661,3661,3.94,1279
S03662,3662,3.69,1113
S03663,3663,2.62,997
S03664,3664,2.39,1427
S03665,3665,3.1,1565
S03666,3666,2.91,1427
S03667,3667,3.76,1519
S03668,3668,2.2,1434
S03669,3669,2.52,1453
S03670,3670,3.5,1448
S03671,3671,2.19,1227
S03672,3672,2.64,1064
S03673,3673,2.77,1015
S03674,3674,3.25,1049
S03675,3675,2.32,1417
S03676,3676,3.72,931
S03677,3677,2.9,1556
S03678,3678,3.83,1192
S03679,3679,2.94,1588
S03680,3680,2.55,1076
S03681,3681,2.28,960
S03682,3682,2.01,1488
S03683,3683,3.06,1315
S03684,3684,2.21,1282
S03685,3685,2.78,1497
S03686,3686,3.18,906
S03687,3687,2.55,984
S03688,3688,2.35,1297
S03689,3689,3.55,1292
S03690,3690,3.89,946
S03691,3691,2.2,1240
S03692,3692,2.31,1397
S03693,3693,3.92,1505
S03694,3694,2.08,1377
S03695,3695,3.96,1325
S03696,3696,2.01,1325
S03697,3697,3.75,1414
S03698,3698,2.61,1028
S03699,3699,3.88,1148
S03700,3700,2.63,1030
S03701,3701,3.31,1588
S03702,3702,2.16,1222
S03703,3703,2.48,1442
S03704,3704,3.55,965
S03705,3705,3.06,1000
S03706,3706,3.86,930
S03707,3707,2.86,1090
S03708,3708,3.74,1477
S03709,3709,2.9,1314
S03710,3710,3.96,1399
S03711,3711,3.92,1494
S03712,3712,2.66,945
S03713,3713,3.77,988
S03714,3714,3.7,1597
S03715,3715,2.42,1274
S03716,3716,3.25,1600
S03717,3717,2.15,1145
S03718,3718,3.67,1457
S03719,3719,2.35,1156
S03720,3720,2.14,1251
S03721,3721,2.8,1472
S03722,3722,3.15,1004
S03723,3723,3.71,1236
S03724,3724,3.95,1425
S03725,3725,2.88,1200
S03726,3726,2.12,976
S03727,3727,3.5,1410
S03728,3728,3.13,1129
S03729,3729,2.9,1578
S03730,3730,2.62,1477
S03731,3731,3,931
S03732,3732,2.68,1507
S03733,3733,3.51,957
S03734,3734,3.09,1003
S03735,3735,3.75,1211
S03736,3736,3.09,1545
S03737,3737,2.48,966
S03738,3738,3.7,1589
S03739,3739,3.11,1273
S03740,3740,2.41,1134
S03741,3741,3.25,1542
S03742,3742,2.72,1011
S03743,3743,3.69,1288
S03744,3744,2.91,1307
S03745,3745,3.45,953
S03746,3746,2.19,1138
S03747,3747,2.79,1194
S03748,3748,3.97,1011
S03749,3749,3.62,987
S03750,3750,2.32,1375
S03751,3751,2.56,1203
S03752,3752,2.66,1204
S03753,3753,3.3,1189
S03754,3754,3.51,1107
S03755,3755,3.5,1481
S03756,3756,3.02,1269
S03757,3757,3.62,1119
S03758,3758,2.87,1130
S03759,3759,2.25,1248
S03760,3760,3.13,1154
S03761,3761,3.9,1351
S03762,3762,3.59,1041
S03763,3763,3.16,968
S03764,3764,3.29,988
S03765,3765,3.86,1035
S03766,3766,2.86,1554
S03767,3767,2.66,1598
S03768,3768,3.95,1422
S03769,3769,3.73,1559
S03770,3770,2.65,1341
S03771,3771,2.93,937
S03772,3772,2.83,1107
S03773,3773,2.3,1109
S03774,3774,3.92,1412
S03775,3775,2.81,1259
S03776,3776,3.75,1476
S03777,3777,2.38,900
S03778,3778,3.1,1280
S03779,3779,2.05,1436
S03780,3780,3.53,1293
S03781,3781,3.16,949
S03782,3782,3.25,1295
S03783,3783,2.1,931
S03784,3784,2.42,1444
S03785,3785,2.15,1133
S03786,3786,2.58,925
S03787,3787,3.25,1453
S03788,3788,3.13,1333
S03789,3789,3.22,960
S03790,3790,3.1,1452
S03791,3791,2.55,1340
S03792,3792,2.49,1029
S03793,3793,2.27,1253
S03794,3794,3.7,1097
S03795,3795,3.23,1562
S03796,3796,2.37,1593
S03797,3797,2.35,1270
S03798,3798,3.75,1046
S03799,3799,3.49,1397
S03800,3800,3.32,947
S03801,3801,2.81,1550
S03802,3802,2.52,1071
S03803,3803,3.96,1512
S03804,3804,3.59,1598
S03805,3805,2.6,1214
S03806,3806,3.7,1275
S03807,3807,3.52,1432
S03808,3808,2.59,1319
S03809,3809,2.85,1295
S03810,3810,2.37,1421
S03811,3811,2.22,1086
S03812,3812,3.45,1544
S03813,3813,2.54,932
S03814,3814,3.64,968
S03815,3815,3.99,1491
S03816,3816,2.15,1090
S03817,3817,2.95,1000
S03818,3818,3.6,1384
S03819,3819,3.58,1184
S03820,3820,3.52,1289
S03821,3821,2.7,1464
S03822,3822,2.91,1059
S03823,3823,3.19,1453
S03824,3824,3.95,946
S03825,3825,2.66,1058
S03826,3826,3.85,1345
S03827,3827,2.54,1595
S03828,3828,3.98,1422
S03829,3829,3.34,1565
S03830,3830,2.93,1054
S03831,3831,3.23,1238
S03832,3832,2.55,1264
S03833,3833,2.55,1598
S03834,3834,2.23,1473
S03835,3835,2.23,1047
S03836,3836,2.7,1043
S03837,3837,3.53,1002
S03838,3838,3.22,992
S03839,3839,2.21,1185
S03840,3840,3.7,1323
S03841,3841,3.2,1018
S03842,3842,3.92,928
S03843,3843,3.34,1410
S03844,3844,2.35,929
S03845,3845,2.95,1265
S03846,3846,3.3,1037
S03847,3847,2.06,1374
S03848,3848,2.03,1462
S03849,3849,2.26,1291
S03850,3850,2.5,1334
S03851,3851,2.86,1133
S03852,3852,2.97,954
S03853,3853,2.28,1191
S03854,3854,3.35,1211
S03855,3855,3.19,1447
S03856,3856,2.59,988
S03857,3857,2.03,1111
S03858,3858,2.16,1217
S03859,3859,2.78,1364
S03860,3860,2.31,986
S03861,3861,2.75,1308
S03862,3862,3.26,1139
S03863,3863,3.09,1599
S03864,3864,2.46,956
S03865,3865,2.69,1012
S03866,3866,3.23,969
S03867,3867,3.72,1591
S03868,3868,3.51,1083
S03869,3869,3.11,1175
S03870,3870,2.72,1132
S03871,3871,2.73,953
S03872,3872,3.76,1156
S03873,3873,2.08,989
S03874,3874,3.98,1562
S03875,3875,3.33,1334
S03876,3876,3.36,1524
S03877,3877,2.08,1307
S03878,3878,3.21,1168
S03879,3879,2.97,1568
S03880,3880,2.21,1265
S03881,3881,2.56,1250
S03882,3882,3.78,1198
S03883,3883,3.1,1058
S03884,3884,2.83,1386
S03885,3885,2.15,1425
S03886,3886,3.43,1254
S03887,3887,3.41,1520
S03888,3888,3.23,1300
S03889,3889,3.02,1304
S03890,3890,2.87,995
S03891,3891,3.19,1469
S03892,3892,2.47,1291
S03893,3893,3.88,1251
S03894,3894,3.18,1565
S03895,3895,2.62,1475
S03896,3896,2.9,1569
S03897,3897,3.61,1532
S03898,3898,2.32,1187
S03899,3899,2.59,1422
S03900,3900,3.36,1061
S03901,3901,2.63,1516
S03902,3902,3.59,1558
S03903,3903,2.26,1081
S03904,3904,3.53,1448
S03905,3905,2.14,981
S03906,3906,2.03,1423
S03907,3907,3.8,903
S03908,3908,3.16,1394
S03909,3909,2.7,1454
S03910,3910,2.47,950
S03911,3911,3.23,1160
S03912,3912,3.02,1033
S03913,3913,3.98,1498
S03914,3914,3.97,1261
S03915,3915,3.27,1467
S03916,3916,2.89,1116
S03917,3917,2.98,967
S03918,3918,3.36,1455
S03919,3919,2.2,1042
S03920,3920,2.66,1245
S03921,3921,2.15,1453
S03922,3922,2.15,1550
S03923,3923,2.39,1484
S03924,3924,2.97,1093
S03925,3925,3.57,1566
S03926,3926,2.97,1145
S03927,3927,2.67,1213
S03928,3928,2.16,1283
S03929,3929,3.1,1176
S03930,3930,2.54,971
S03931,3931,3.23,1028
S03932,3932,3.95,1257
S03933,3933,2.22,1597
S03934,3934,2.42,1424
S03935,3935,2.95,1119
S03936,3936,3.94,905
S03937,3937,3.54,1523
S03938,3938,3.8,1127
S03939,3939,2.67,916
S03940,3940,3.98,1484
S03941,3941,2.21,911
S03942,3942,2.11,1497
S03943,3943,3.71,1398
S03944,3944,3.85,1591
S03945,3945,2.18,1533
S03946,3946,2.23,1401
S03947,3947,2.07,969
S03948,3948,2.21,1007
S03949,3949,2.42,1100
S03950,3950,3.94,951
S03951,3951,3.34,1448
S03952,3952,3.56,1528
S03953,3953,3.55,1158
S03954,3954,3.07,1381
S03955,3955,3.59,1163
S03956,3956,3.19,1202
S03957,3957,2.63,1475
S03958,3958,3.12,1453
S03959,3959,3.07,1454
S03960,3960,3.65,1024
S03961,3961,3.96,1169
S03962,3962,2.82,1379
S03963,3963,3.53,1031
S03964,3964,2.2,901
S03965,3965,3.55,1014
S03966,3966,2.74,1380
S03967,3967,2.08,900
S03968,3968,2.73,1230
S03969,3969,3.22,1476
S03970,3970,2.24,1536
S03971,3971,3.85,1290
S03972,3972,2.16,1042
S03973,3973,3.86,1227
S03974,3974,3.41,1527
S03975,3975,2.66,1276
S03976,3976,2.78,989
S03977,3977,3.48,941
S03978,3978,3.2,934
S03979,3979,3.34,1393
S03980,3980,2.78,1452
S03981,3981,2.98,1023
S03982,3982,3.98,956
S03983,3983,2.43,1355
S03984,3984,2.84,1134
S03985,3985,2.58,1507
S03986,3986,3.53,1291
S03987,3987,3.53,1391
S03988,3988,2.58,1242
S03989,3989,2.16,1543
S03990,3990,2.02,1075
S03991,3991,2.85,951
S03992,3992,2.82,1449
S03993,3993,3.98,1377
S03994,3994,2.94,1388
S03995,3995,2.51,904
S03996,3996,3.78,1531
S03997,3997,2.98,1108
S03998,3998,3.2,1116
S03999,3999,2.19,1435
S04000,4000,2.77,1241
S04001,4001,3.89,1300
S04002,4002,3.18,1361
S04003,4003,2.69,1110
S04004,4004,3.25,925
S04005,4005,3.82,1151
S04006,4006,2.55,902
S04007,4007,3.01,901
S04008,4008,3.92,1503
S04009,4009,2.34,901
S04010,4010,3.44,1049
S04011,4011,3.23,1482
S04012,4012,3.36,903
S04013,4013,2.7,1396
S04014,4014,2.63,1449
S04015,4015,3.37,1367
S04016,4016,2.43,969
S04017,4017,2.84,1100
S04018,4018,2.38,1207
S04019,4019,2.02,1151
S04020,4020,3.94,1186
S04021,4021,2.86,1191
S04022,4022,3.94,1053
S04023,4023,2.28,1032
S04024,4024,3.17,1485
S04025,4025,2.4,1173
S04026,4026,3.58,1596
S04027,4027,3.57,1408
S04028,4028,2.23,1252
S04029,4029,3.82,904
S04030,4030,2.39,1192
S04031,4031,3.23,1259
S04032,4032,3.97,1497
S04033,4033,3.76,1113
S04034,4034,3.91,1305
S04035,4035,2.69,1335
S04036,4036,2.21,914
S04037,4037,2.38,1172
S04038,4038,3,1462
S04039,4039,3.59,944
S04040,4040,2.3,1533
S04041,4041,3.32,1311
S04042,4042,2.65,1086
S04043,4043,2.68,1560
S04044,4044,3.32,1069
S04045,4045,2.93,1493
S04046,4046,3.62,1300
S04047,4047,2.31,1145
S04048,4048,3.58,1451
S04049,4049,2.13,1579
S04050,4050,2.39,942
S04051,4051,3.31,1078
S04052,4052,3.71,1356
S04053,4053,2.51,1434
S04054,4054,2.65,1506
S04055,4055,3.07,1571
S04056,4056,2.42,1143
S04057,4057,3.62,916
S04058,4058,3.55,1011
S04059,4059,2.29,1514
S04060,4060,2.93,1497
S04061,4061,3.55,1446
S04062,4062,2.67,929
S04063,4063,3.27,1091
S04064,4064,2.1,1336
S04065,4065,3.22,1078
S04066,4066,2.31,1515
S04067,4067,3.66,1576
S04068,4068,2.71,1373
S04069,4069,2.56,1533
S04070,4070,3.68,1033
S04071,4071,2.1,1211
S04072,4072,2.79,924
S04073,4073,2.74,1270
S04074,4074,2.57,1424
S04075,4075,3.82,1218
S04076,4076,3.5,1129
S04077,4077,2.13,1001
S04078,4078,3.43,1349
S04079,4079,3.05,1277
S04080,4080,3.8,1102
S04081,4081,2.63,1166
S04082,4082,3.15,1361
S04083,4083,3,1264
S04084,4084,2.98,1003
S04085,4085,2.91,1010
S04086,4086,2.41,1327
S04087,4087,3.51,1368
S04088,4088,2.9,1480
S04089,4089,3.92,1579
S04090,4090,2.52,1460
S04091,4091,3.37,1149
S04092,4092,3.88,1381
S04093,4093,3.33,1230
S04094,4094,3.74,1486
S04095,4095,3.65,1100
S04096,4096,2.72,1353
S04097,4097,3.2,1403
S04098,4098,2.31,1445
S04099,4099,3.07,1010
S04100,4100,2.46,1443
S04101,4101,3.49,1108
S04102,4102,3.06,1543
S04103,4103,2.82,1517
S04104,4104,2.54,932
S04105,4105,4,1454
